SleeperId,Overall Rank,Name,Position,Team,Bye,Position Rank,Tier,OverallTier
8126,101,Wan'Dale Robinson,WR,,,35,7,9
5870,102,Daniel Jones,QB,,,24,5,9
9487,103,Parker Washington,WR,,,36,8,9
12534,104,Kyle Monangai,RB,,,23,5,9
7839,105,Evan McPherson,K,,,0,1,9
8228,106,Jaylen Warren,RB,,,24,5,9
6790,107,D'Andre Swift,RB,,,25,5,9
12484,108,Jayden Higgins,WR,,,37,8,9
5849,109,Kyler Murray,QB,,,25,5,10
421,110,Matthew Stafford,QB,,,26,6,10
9753,111,Zach Charbonnet,RB,,,26,6,10
11565,112,J.J. McCarthy,QB,,,27,6,10
9754,113,Quentin Johnston,WR,,,38,8,10
5095,114,Daniel Carlson,K,,,0,1,10
11624,115,Xavier Worthy,WR,,,39,8,10
12474,116,Woody Marks,RB,,,27,6,10
4983,117,DJ Moore,WR,,,40,8,10
8161,118,Malik Willis,QB,,,28,6,10
12501,119,Matthew Golden,WR,,,41,9,10
4217,120,George Kittle,TE,,,13,3,10
11586,121,Blake Corum,RB,,,28,6,11
12490,122,Bhayshul Tuten,RB,,,29,6,11
11589,123,Trey Benson,RB,,,30,6,11
5045,124,Courtland Sutton,WR,,,42,9,11
4195,125,Jake Elliott,K,,,0,1,11
11539,126,Jake Bates,K,,,0,1,11
5012,127,Mark Andrews,TE,,,14,3,11
11533,128,Brandon Aubrey,K,,,0,1,11
7611,129,Rhamondre Stevenson,RB,,,31,7,11
10222,130,Jayden Reed,WR,,,43,9,11
8142,131,Alec Pierce,WR,,,44,9,11
11597,132,Theo Johnson,TE,,,15,3,11
1433,133,Brandon McManus,K,,,0,1,12
1945,134,Chris Boswell,K,,,0,1,12
4666,135,Younghoe Koo,K,,,0,1,12
2133,136,Davante Adams,WR,,,45,9,12
8131,137,Isaiah Likely,TE,,,16,4,12
12498,138,Mason Taylor,TE,,,17,4,12
12524,139,Shedeur Sanders,QB,,,29,6,12
10937,140,Jake Moody,K,,,0,1,12
12487,141,Terrance Ferguson,TE,,,18,4,12
7042,142,Tyler Bass,K,,,0,1,12
7049,143,Jauan Jennings,WR,,,46,10,12
5947,144,Jakobi Meyers,WR,,,47,10,12
7002,145,Juwan Johnson,TE,,,19,4,13
4037,146,Chris Godwin,WR,,,48,10,13
8134,147,Khalil Shakir,WR,,,49,10,13
7021,148,Rico Dowdle,RB,,,32,7,13
5892,149,David Montgomery,RB,,,33,7,13
8132,150,Tyler Allgeier,RB,,,34,7,13
11603,151,AJ Barner,TE,,,20,4,13
7594,152,Chuba Hubbard,RB,,,35,7,13
11646,153,Jalen Coker,WR,,,50,10,13
2216,154,Mike Evans,WR,,,51,11,13
5022,155,Dallas Goedert,TE,,,21,5,13
11792,156,Will Reichard,K,,,0,1,13
6768,157,Tua Tagovailoa,QB,,,30,6,14
11583,158,Jonathon Brooks,RB,,,36,8,14
12533,159,Jacory Croskey-Merritt,RB,,,37,8,14
12540,160,Chimere Dike,WR,,,52,11,14
6803,161,Brandon Aiyuk,WR,,,53,11,14
11655,162,Tyrone Tracy,RB,,,38,8,14
8536,163,Caleb Shudak,K,,,0,1,14
9500,164,Josh Downs,WR,,,54,11,14
5844,165,T.J. Hockenson,TE,,,22,5,14
120,166,Adam Vinatieri,K,,,0,1,14
5967,167,Tony Pollard,RB,,,39,8,14
12492,168,Pat Bryant,WR,,,55,11,14
7933,169,Alex Kessman,K,,,0,1,15
7922,170,Riley Patterson,K,,,0,1,15
8775,171,Andrew Mevis,K,,,0,1,15
12961,172,Ryan Fitzgerald,K,,,0,1,15
12711,173,Tyler Loop,K,,,0,1,15
6650,174,Chase McLaughlin,K,,,0,1,15
6783,175,Jerry Jeudy,WR,,,56,12,15
7567,176,Kenneth Gainwell,RB,,,40,8,15
8812,177,Jonathan Garibay,K,,,0,1,15
12504,178,Kaleb Johnson,RB,,,41,9,15
8893,179,Nick Sciba,K,,,0,1,15
11627,180,Troy Franklin,WR,,,57,12,15
12502,181,Gunnar Helm,TE,,,23,5,16
5001,182,Dalton Schultz,TE,,,24,5,16
8121,183,Romeo Doubs,WR,,,58,12,16
9508,184,Tyjae Spears,RB,,,42,9,16
12476,185,Devin Neal,RB,,,43,9,16
12509,186,Tre' Harris,WR,,,59,12,16
6806,187,J.K. Dobbins,RB,,,44,9,16
8577,188,James McCourt,K,,,0,1,16
8111,189,Cade Otton,TE,,,25,5,16
3214,190,Hunter Henry,TE,,,26,6,16
7527,191,Mac Jones,QB,,,31,7,16
12535,192,Isaac TeSlaa,WR,,,60,12,16
4033,193,David Njoku,TE,,,27,6,17
12521,194,Elijah Arroyo,TE,,,28,6,17
12180,195,Alex McNulty,K,,,0,1,17
11576,196,Braelon Allen,RB,,,45,9,17
11618,197,Jalen McMillan,WR,,,61,13,17
9502,198,Tank Dell,WR,,,62,13,17
12469,199,Dylan Sampson,RB,,,46,10,17
5872,200,Deebo Samuel,WR,,,63,13,17
7201,201,Nick Vogel,K,,,0,1,17
12499,202,Elic Ayomanor,WR,,,64,13,17
8676,203,Rashid Shaheed,WR,,,65,13,17
11637,204,Keon Coleman,WR,,,66,14,17
10955,205,Chad Ryland,K,,,0,1,18
9229,206,Anthony Richardson,QB,,,32,7,18
10213,207,Tre Tucker,WR,,,67,14,18
110,208,Stephen Gostkowski,K,,,0,1,18
8136,209,Rachaad White,RB,,,47,10,18
9504,210,Kayshon Boutte,WR,,,68,14,18
4035,211,Alvin Kamara,RB,,,48,10,18
6083,212,Matt Gay,K,,,0,1,18
3321,213,Tyreek Hill,WR,,,69,14,18
2747,214,Jason Myers,K,,,0,1,18
11625,215,Adonai Mitchell,WR,,,70,14,18
1166,216,Kirk Cousins,QB,,,33,7,18
12536,217,Jaylin Noel,WR,,,71,15,19
8260,218,Gabe Brkic,K,,,0,1,19
8408,219,Jordan Mason,RB,,,49,10,19
8670,220,Parker Romo,K,,,0,1,19
2449,221,Stefon Diggs,WR,,,72,15,19
8258,222,Cade York,K,,,0,1,19
8210,223,Chig Okonkwo,TE,,,29,6,19
9225,224,Tank Bigsby,RB,,,50,10,19
650,225,Nick Folk,K,,,0,1,19
11647,226,Kimani Vidal,RB,,,51,11,19
11600,227,Ja'Tavion Sanders,TE,,,30,6,19
13237,228,Mark McNamee,K,,,0,1,19
12457,229,Jaydon Blue,RB,,,52,11,20
6496,230,Cole Hedlund,K,,,0,1,20
12547,231,Kyle Williams,WR,,,73,15,20
7600,232,Pat Freiermuth,TE,,,31,7,20
12500,233,Quinn Ewers,QB,,,34,7,20
8042,234,Chris Naggar,K,,,0,1,20
8154,235,Brian Robinson,RB,,,53,11,20
8698,236,Jake Tonges,TE,,,32,7,20
8055,237,Brian Johnson,K,,,0,1,20
12495,238,Ollie Gordon,RB,,,54,11,20
12497,239,Tory Horton,WR,,,74,15,20
775,240,Stephen Hauschka,K,,,0,1,20
9494,241,Marvin Mims,WR,,,75,15,21
7855,242,Blake Haubeil,K,,,0,1,21
7094,243,Lirim Hajrullahu,K,,,0,1,21
503,244,Graham Gano,K,,,0,1,21
12455,245,Brashard Smith,RB,,,55,11,21
9511,246,Keaton Mitchell,RB,,,56,12,21
6865,247,Colby Parkinson,TE,,,33,7,21
7591,248,Justin Fields,QB,,,35,7,21
3257,249,Jacoby Brissett,QB,,,36,8,21
4137,250,James Conner,RB,,,57,12,21
3008,251,Matt Wile,P,,,0,1,21
9482,252,Michael Mayer,TE,,,34,7,21
12510,253,Jalen Milroe,QB,,,37,8,22
3909,254,Sam Ficken,K,,,0,1,22
8040,255,Quinn Nordin,K,,,0,1,22
8056,256,Jake Verity,K,,,0,1,22
7528,257,Najee Harris,RB,,,58,12,22
7961,258,Jose Borregales,K,,,0,1,22
12483,259,Jack Bech,WR,,,76,16,22
11596,260,Ben Sinnott,TE,,,35,7,22
7062,261,Rodrigo Blankenship,K,,,0,1,22
5460,262,Kaare Vedvik,K,,,0,1,22
4018,263,Joe Mixon,RB,,,59,12,22
11643,264,Jaylen Wright,RB,,,60,12,22
1466,265,Travis Kelce,TE,,,36,8,23
4993,266,Mike Gesicki,TE,,,37,8,23
6192,267,Chris Blewitt,K,,,0,1,23
12713,268,Andy Borregales,K,,,0,1,23
4066,269,Evan Engram,TE,,,38,8,23
7617,270,Matt Ammendola,K,,,0,1,23
9506,271,Sean Tucker,RB,,,61,13,23
4199,272,Aaron Jones,RB,,,62,13,23
2020,273,Cairo Santos,K,,,0,1,23
3678,274,Wil Lutz,K,,,0,1,23
1264,275,Justin Tucker,K,,,0,1,23
10219,276,Chris Rodriguez,RB,,,63,13,23
11626,277,Xavier Legette,WR,,,77,16,24
9757,278,Kendre Miller,RB,,,64,13,24
7518,279,Taylor Russolino,K,,,0,1,24
4233,280,Zane Gonzalez,K,,,0,1,24
7314,281,Dominik Eberle,K,,,0,1,24
11008,282,Anders Carlson,K,,,0,1,24
8205,283,Isiah Pacheco,RB,,,65,13,24
7515,284,Sergio Castillo,K,,,0,1,24
4958,285,Brett Maher,K,,,0,1,24
12505,286,Jalen Royals,WR,,,78,16,24
7090,287,Darnell Mooney,WR,,,79,16,24
12511,288,Will Howard,QB,,,38,8,24
2819,289,Mike Meyer,K,,,0,1,25
11575,290,Ray Davis,RB,,,66,14,25
1373,291,Geno Smith,QB,,,39,8,25
7121,292,Justin Rohrwasser,K,,,0,1,25
12485,293,Tez Johnson,WR,,,80,16,25
12470,294,Riley Leonard,QB,,,40,8,25
7152,295,Sam Sloman,K,,,0,1,25
10444,296,Cedric Tillman,WR,,,81,17,25
5119,297,Jason Sanders,K,,,0,1,25
7828,298,Noah Gray,TE,,,39,8,25
7446,299,Tucker McCann,K,,,0,1,25
12471,300,DJ Giddens,RB,,,67,14,25
9230,301,Tanner McKee,QB,,,41,9,26
2650,302,Ty Long,P,,,0,1,26
6826,303,Cole Kmet,TE,,,40,8,26
2028,304,Derek Carr,QB,,,42,9,26
4950,305,Christian Kirk,WR,,,82,17,26
12791,306,Ryan Coe,K,,,0,1,26
11579,307,Audric Estime,RB,,,68,14,26
3805,308,Jon Brown,K,,,0,1,26
7095,309,Austin MacGinnis,K,,,0,1,26
7296,310,Brandon Wright,P,,,0,1,26
7105,311,Ramiz Ahmed,K,,,0,1,26
11619,312,Ja'Lynn Polk,WR,,,83,17,26
4039,313,Cooper Kupp,WR,,,84,17,27
12503,314,Isaiah Bond,WR,,,85,17,27
3467,315,Taylor Bertolet,K,,,0,1,27
4981,316,Calvin Ridley,WR,,,86,18,27
6528,317,Joey Slye,K,,,0,1,27
7071,318,JJ Molson,K,,,0,1,27
11821,319,Tahj Washington,WR,,,87,18,27
11610,320,Malik Washington,WR,,,88,18,27
11834,321,Devaughn Vele,WR,,,89,18,27
9486,322,Dontayvion Wicks,WR,,,90,18,27
12467,323,Jordan James,RB,,,69,14,27
11599,324,Cade Stover,TE,,,41,9,27
7571,325,Rashod Bateman,WR,,,91,19,28
6130,326,Devin Singletary,RB,,,70,14,28
11571,327,Isaiah Davis,RB,,,71,15,28
11256,328,Tyson Bagent,QB,,,43,9,28
13149,329,Caden Davis,K,,,0,1,28
11557,330,Joe Milton,QB,,,44,9,28
96,331,Aaron Rodgers,QB,,,45,9,28
2307,332,Marcus Mariota,QB,,,46,10,28
10226,333,Andrei Iosivas,WR,,,92,19,28
12634,334,Jordan Watkins,WR,,,93,19,28
11581,335,MarShawn Lloyd,RB,,,72,15,28
6625,336,Clayton Hatfield,K,,,0,1,28
5189,337,Eddy Pineiro,K,,,0,1,29
5848,338,Marquise Brown,WR,,,94,19,29
12531,339,Trevor Etienne,RB,,,73,15,29
5397,340,Trevor Moore,K,,,0,1,29
5692,341,Ryan Santoso,K,,,0,1,29
5906,342,Dawson Knox,TE,,,42,9,29
7585,343,Davis Mills,QB,,,47,10,29
12541,344,Dont'e Thornton,WR,,,95,19,29
4017,345,Deshaun Watson,QB,,,48,10,29
9481,346,Luke Musgrave,TE,,,43,9,29
59,347,Mason Crosby,K,,,0,1,29
11457,348,Trey Wolff,K,,,0,1,29
6621,349,John Baron,K,,,0,1,30
11435,350,Emanuel Wilson,RB,,,74,15,30
8147,351,John Metchie,WR,,,96,20,30
12544,352,LeQuint Allen,RB,,,75,15,30
4098,353,Kareem Hunt,RB,,,76,16,30
3161,354,Carson Wentz,QB,,,49,10,30
11630,355,Roman Wilson,WR,,,97,20,30
11650,356,Luke McCaffrey,WR,,,98,20,30
13150,357,Darius Cooper,WR,,,99,20,30
4144,358,Jonnu Smith,TE,,,44,9,30
3890,359,Devon Bell,K,,,0,1,30
7587,360,Dyami Brown,WR,,,100,20,30
2306,361,Jameis Winston,QB,,,50,10,31
6136,362,Jarrett Stidham,QB,,,51,11,31
8188,363,Tyquan Thornton,WR,,,101,21,31
9479,364,Darnell Washington,TE,,,45,9,31
11569,365,Jarquez Hunter,RB,,,77,16,31
6219,366,Austin Seibert,K,,,0,1,31
6268,367,Matthew Wright,K,,,0,1,31
8172,368,Greg Dulcich,TE,,,46,10,31
3976,369,Mitchell Trubisky,QB,,,52,11,31
11783,370,Ryan Flournoy,WR,,,102,21,31
658,371,Mike Nugent,K,,,0,1,31
8143,372,Jerome Ford,RB,,,78,16,31
12718,373,Konata Mumpfield,WR,,,103,21,32
12473,374,Mitchell Evans,TE,,,47,10,32
6193,375,Cole Murphy,K,,,0,1,32
11651,376,Isaac Guerendo,RB,,,79,16,32
12543,377,Tahj Brooks,RB,,,80,16,32
6039,378,Ty Johnson,RB,,,81,17,32
12048,379,George Holani,RB,,,82,17,32
9501,380,DeMario Douglas,WR,,,104,21,32
11789,381,Joshua Karty,K,,,0,1,32
12738,382,Phil Mafah,RB,,,83,17,32
6011,383,Gardner Minshew,QB,,,53,11,32
19,384,Joe Flacco,QB,,,54,11,32
8180,385,Jalen Nailor,WR,,,105,21,33
11562,386,Spencer Rattler,QB,,,55,11,33
9999,387,Will Levis,QB,,,56,12,33
4454,388,Kendrick Bourne,WR,,,106,22,33
1479,389,Keenan Allen,WR,,,107,22,33
3271,390,Tyler Higbee,TE,,,48,10,33
11577,391,Will Shipley,RB,,,84,17,33
7610,392,Trey Lance,QB,,,57,12,33
4972,393,Mason Rudolph,QB,,,58,12,33
6208,394,Elliott Fry,K,,,0,1,33
7694,395,Tommy Tremble,TE,,,49,10,33
1339,396,Zach Ertz,TE,,,50,10,33
8125,397,Calvin Austin,WR,,,108,22,34
7562,398,Tutu Atwell,WR,,,109,22,34
11592,399,Erick All,TE,,,51,11,34
8160,400,Kenny Pickett,QB,,,59,12,34
8225,401,Daniel Bellinger,TE,,,52,11,34
2505,402,Darren Waller,TE,,,53,11,34
12641,403,Jaylin Lane,WR,,,110,22,34
6149,404,Darius Slayton,WR,,,111,23,34
12516,405,Kalel Mullings,RB,,,85,17,34
12670,406,KeAndre Lambert-Smith,WR,,,112,23,34
1426,407,DeAndre Hopkins,WR,,,113,23,34
4988,408,Nick Chubb,RB,,,86,18,34
12462,409,Damien Martinez,RB,,,87,18,35
12472,410,Raheim Sanders,RB,,,88,18,35
1234,411,Russell Wilson,QB,,,60,12,35
4663,412,Austin Ekeler,RB,,,89,18,35
982,413,Bruce Miller,FB,,,0,1,35
10235,414,Roschon Johnson,RB,,,90,18,35
12860,415,Theo Wease,WR,,,114,23,35
12542,416,Efton Chism,WR,,,115,23,35
12486,417,Dillon Gabriel,QB,,,61,13,35
9759,418,C.J. Johnson,WR,,,116,24,35
11629,419,Devontez Walker,WR,,,117,24,35
7568,420,Brevin Jordan,TE,,,54,11,35
9492,421,Trey Palmer,WR,,,118,24,36
5970,422,Greg Dortch,WR,,,119,24,36
10214,423,Davis Allen,TE,,,55,11,36
11623,424,Jordan Whittington,WR,,,120,24,36
11439,425,Jaleel McLaughlin,RB,,,91,19,36
7670,426,Joshua Palmer,WR,,,121,25,36
5995,427,Justice Hill,RB,,,92,19,36
5857,428,Noah Fant,TE,,,56,12,36
7607,429,Michael Carter,RB,,,93,19,36
1689,430,Adam Thielen,WR,,,122,25,36
10231,431,Elijah Higgins,TE,,,57,12,36
5854,432,Drew Lock,QB,,,62,13,36
1837,433,Jimmy Garoppolo,QB,,,63,13,37
8127,434,Charlie Kolar,TE,,,58,12,37
5838,435,Phillip Andersen,K,,,0,1,37
8119,436,Jahan Dotson,WR,,,123,25,37
12482,437,Savion Williams,WR,,,124,25,37
8162,438,Sam Howell,QB,,,64,13,37
6789,439,Henry Ruggs,WR,,,125,25,37
8159,440,Desmond Ridder,QB,,,65,13,37
7083,441,Tyler Huntley,QB,,,66,14,37
4147,442,Samaje Perine,RB,,,94,19,37
8139,443,Zamir White,RB,,,95,19,37
8129,444,Dameon Pierce,RB,,,96,20,37
11588,445,Jawhar Jordan,RB,,,97,20,38
12658,446,Jackson Hawes,TE,,,59,12,38
13079,447,Jahdae Walker,WR,,,126,26,38
7538,448,Zach Wilson,QB,,,67,14,38
8135,449,Treylon Burks,WR,,,127,26,38
12520,450,Xavier Restrepo,WR,,,128,26,38
11617,451,Malachi Corley,WR,,,129,26,38
5987,452,Alexander Mattison,RB,,,98,20,38
8117,453,Jalen Tolbert,WR,,,130,26,38
4177,454,Mack Hollins,WR,,,131,27,38
12523,455,Jimmy Horn,WR,,,132,27,38
10871,456,Luke Schoonmaker,TE,,,60,12,38
10225,457,Jonathan Mingo,WR,,,133,27,39
6151,458,Miles Sanders,RB,,,99,20,39
10218,459,Xavier Hutchinson,WR,,,134,27,39
11199,460,Emari Demercado,RB,,,100,20,39
8800,461,Malik Davis,RB,,,101,21,39
12496,462,Tai Felton,WR,,,135,27,39
11570,463,Rasheen Ali,RB,,,102,21,39
11370,464,Chris Brooks,RB,,,103,21,39
4381,465,Taysom Hill,TE,,,61,13,39
827,466,Tyrod Taylor,QB,,,68,14,39
9227,467,Israel Abanikanda,RB,,,104,21,39
973,468,Anthony Sherman,RB,,,105,21,39
9507,469,Titus Swen,RB,,,106,22,40
4464,470,Nick Mullens,QB,,,69,14,40
6271,471,Olamide Zaccheaus,WR,,,136,28,40
9483,472,Zack Kuntz,TE,,,62,13,40
8917,473,KaVontae Turpin,WR,,,137,28,40
4179,474,Joshua Dobbs,QB,,,70,14,40
